Date,Naspers,Standard Bank,FirstRand,Sasol,MTN Group,Anglo American
2021-06-01,61534.953125,13490.0361328125,5658.7294921875,23788.248046875,10232.9072265625,62125.078125
2021-06-02,61959.28515625,13631.53125,5695.61767578125,24162.78125,10413.6591796875,62103.58203125
2021-06-03,60384.73046875,13601.6376953125,5636.7978515625,23471.642578125,10201.94921875,59984.58203125
2021-06-04,60581.5,13330.6025390625,5577.97705078125,23245.927734375,10372.7138671875,60727.05078125
2021-06-07,59845.4140625,13360.4970703125,5582.9619140625,23321.830078125,10602.3994140625,59478.37890625
2021-06-08,59590.0546875,13269.818359375,5622.83935546875,22879.3828125,10435.6279296875,60279.765625
2021-06-09,58780.78515625,13883.63671875,5744.46875,23052.16796875,10585.4208984375,58603.421875
2021-06-10,58627.609375,13722.2109375,5696.61474609375,23670.39453125,10828.087890625,58605.3828125
2021-06-11,59298.3046875,13659.43359375,5610.87646484375,23206.974609375,10800.1259765625,59834.4453125
2021-06-14,59790.625,13685.3408203125,5666.70556640625,23970.021484375,10764.1767578125,59449.93359375
2021-06-15,59673.23828125,13532.8818359375,5605.89208984375,23379.759765625,10712.2470703125,57039.875
2021-06-17,61336.77734375,13062.556640625,5393.54052734375,22428.947265625,10454.6025390625,55330.18359375
2021-06-18,60993.8359375,12655.0048828125,5278.8896484375,21062.65625,10358.7333984375,53446.87109375
2021-06-21,60790.46484375,12497.5625,5200.1298828125,20774.017578125,10533.4931640625,53781.35546875
2021-06-22,59190.71875,12452.7236328125,5178.197265625,21448.173828125,10406.6669921875,54796.578125
2021-06-23,58888.765625,12547.3857421875,5200.1298828125,22022.455078125,10484.560546875,55262.50390625
2021-06-24,58793.57421875,12654.0068359375,5253.96484375,22255.166015625,10430.634765625,56306.171875
2021-06-25,58307.45703125,12719.7744140625,5318.76708984375,22619.708984375,10385.6962890625,57424.37890625
2021-06-28,59322.8984375,12362.044921875,5134.330078125,21783.755859375,10088.107421875,56267.9140625
2021-06-29,60716.87890625,12686.892578125,5280.8837890625,21844.677734375,10086.1103515625,56191.41015625
2021-06-30,59954.39453125,12715.787109375,5342.6943359375,21773.767578125,10308.8017578125,55853.98046875
2021-07-01,59210.7109375,12611.16015625,5304.81005859375,22437.935546875,10274.849609375,56462.1328125
2021-07-02,59182.32421875,12568.3134765625,5287.86181640625,21859.66015625,10434.62890625,57274.31640625
2021-07-05,55591.28125,12684.8984375,5318.76708984375,22387.0,10405.669921875,58068.8359375
2021-07-06,56200.18359375,12587.2451171875,5365.62451171875,21804.728515625,10354.7392578125,56473.90234375
2021-07-07,57262.6171875,12763.6201171875,5491.2412109375,21736.8125,10169.994140625,58051.18359375
2021-07-08,54991.37890625,12764.6142578125,5500.21435546875,21060.658203125,10296.818359375,54969.21875
2021-07-09,54700.421875,13273.8037109375,5585.95263671875,22222.205078125,10532.4951171875,57676.47265625
2021-07-12,55590.8828125,13128.322265625,5602.900390625,22482.87890625,10629.361328125,58316.015625
2021-07-13,56378.55859375,12478.6318359375,5302.81591796875,22357.037109375,10255.8759765625,58503.3671875
2021-07-14,57700.34375,12745.68359375,5325.7470703125,23222.955078125,10417.6533203125,59441.1015625
2021-07-15,58730.79296875,12386.9580078125,5328.73681640625,21423.203125,10469.58203125,58712.30078125
2021-07-16,59019.9453125,12163.75,5305.80712890625,20955.791015625,10518.513671875,56109.99609375
2021-07-19,58251.6640625,11747.232421875,5200.1298828125,20463.404296875,10277.8447265625,54081.5078125
2021-07-20,58090.88671875,12046.1669921875,5224.05615234375,21487.125,10438.6240234375,54942.734375
2021-07-21,59106.7265625,12036.205078125,5214.087890625,21692.869140625,10388.6923828125,56814.26953125
2021-07-22,60217.15625,12179.6953125,5282.87744140625,21577.013671875,10504.5341796875,57823.609375
2021-07-23,59201.31640625,12205.603515625,5358.6455078125,21812.71875,10698.2666015625,59236.08984375
2021-07-26,54951.578125,12039.193359375,5303.8134765625,22210.220703125,10525.50390625,61594.16015625
2021-07-27,50924.4140625,12106.953125,5352.66455078125,21552.044921875,10573.4384765625,62163.078125
2021-07-28,54940.18359375,12163.75,5327.73974609375,21833.693359375,10484.560546875,63143.97265625
2021-07-29,57181.63671875,12235.4951171875,5331.728515625,22252.16796875,10391.6875,65905.1875
2021-07-30,56431.1484375,12311.2265625,5419.4599609375,21890.62109375,10526.50390625,64110.16015625
2021-08-02,55931.2265625,12341.1220703125,5443.3876953125,21792.744140625,11114.693359375,64992.953125
2021-08-03,52030.234375,12579.2724609375,5529.1259765625,21898.611328125,11374.3349609375,66422.1171875
2021-08-04,53491.8125,12590.2353515625,5483.265625,22239.18359375,11239.521484375,67140.125
2021-08-05,52740.53125,13118.3564453125,5732.5048828125,21822.705078125,11414.2802734375,64491.71875
2021-08-06,53495.01171875,13263.83984375,5712.5654296875,22073.392578125,11374.3349609375,65718.8046875
2021-08-10,59190.71875,13240.9189453125,5696.61474609375,21585.001953125,11338.384765625,66877.2421875
2021-08-11,56921.0703125,13259.8525390625,5707.5810546875,21705.8515625,11509.150390625,68157.3046875
2021-08-12,56713.90625,13047.609375,5674.68115234375,21841.68359375,11983.4970703125,67931.7109375
2021-08-13,56134.8046875,13079.4970703125,5737.48974609375,21723.830078125,11963.5244140625,67577.6015625
2021-08-16,51991.84375,13385.408203125,5938.875,20638.1875,12981.1220703125,66373.0859375
2021-08-17,47789.30859375,13570.7490234375,5897.00244140625,21158.53515625,13281.708984375,66749.7421875
2021-08-18,49755.58984375,13748.1171875,5977.7568359375,21304.353515625,13255.744140625,61261.08984375
2021-08-19,47586.734375,13575.73046875,5900.99169921875,19683.380859375,13271.72265625,59276.46484375
2021-08-20,48004.07421875,13558.7919921875,5882.048828125,19585.50390625,13013.0791015625,58819.0859375
2021-08-23,45810.21484375,13970.326171875,5971.77490234375,20903.85546875,13118.9326171875,59890.89453125
2021-08-24,47452.55859375,14400.7958984375,5941.86572265625,22320.083984375,13250.751953125,60557.34375
2021-08-25,48831.94140625,14506.419921875,5963.79931640625,22171.26953125,13294.6904296875,60930.31640625
2021-08-26,48122.0546875,14599.0927734375,5970.77734375,22073.392578125,12997.1005859375,60286.4453125
2021-08-27,48038.07421875,14550.2646484375,6063.4951171875,22476.888671875,13020.0693359375,61688.05078125
2021-08-30,46592.890625,14561.2265625,6032.58984375,22539.80859375,13037.0458984375,61933.4296875
2021-08-31,49592.22265625,14818.3125,6170.16943359375,22372.017578125,13325.6474609375,60186.33203125
2021-09-01,51791.87890625,14538.30859375,6176.150390625,22132.318359375,13235.771484375,59574.84765625
2021-09-02,51891.859375,14348.98046875,6237.962890625,22013.46484375,12823.33984375,60070.51953125
2021-09-03,51391.9453125,14409.763671875,6149.2333984375,22090.37109375,12976.1298828125,60118.609375
2021-09-06,52744.53125,14461.580078125,6086.4248046875,21632.943359375,12960.1513671875,59594.4765625
2021-09-07,53684.98046875,14331.044921875,6053.52490234375,21400.232421875,12782.3955078125,60232.46484375
2021-09-08,52701.53125,14441.6513671875,6070.47314453125,21398.236328125,12489.798828125,58695.4140625
2021-09-09,48579.58203125,14188.552734375,5938.875,21837.6875,12247.1337890625,57809.109375
2021-09-10,47803.1015625,14116.806640625,5889.02734375,22147.298828125,12424.8876953125,59007.53125
2021-09-13,47356.57421875,14364.923828125,5950.8388671875,24019.958984375,12651.5771484375,59239.171875
2021-09-14,47595.93359375,14683.791015625,6050.5341796875,23490.62109375,12569.6884765625,58071.171875
2021-09-15,46916.640625,14481.0615234375,6143.25244140625,24625.201171875,12782.3955078125,58050.55859375
2021-09-16,47214.796875,13920.9169921875,5963.79931640625,23617.458984375,12422.8916015625,55485.87109375
2021-09-17,47992.47265625,13801.3115234375,6059.5068359375,22621.705078125,12837.3203125,51602.02734375
2021-09-20,46466.9140625,13678.7177734375,5905.9755859375,22047.423828125,12393.931640625,48732.08203125
2021-09-21,47972.47265625,13688.6865234375,5967.78759765625,23061.15625,12952.162109375,49275.83984375
2021-09-22,48539.3828125,13986.697265625,6072.46728515625,24667.146484375,13048.0302734375,50463.46875
2021-09-23,49588.625,13970.751953125,6127.30029296875,24880.87890625,13626.234375,51005.265625
2021-09-27,49712.20703125,13753.4716796875,6103.373046875,26249.16796875,13870.8974609375,51972.0546875
2021-09-28,50212.125,14079.392578125,6276.84375,27656.41015625,13590.283203125,50744.1796875
2021-09-29,51291.953125,14394.349609375,6432.36865234375,27755.28515625,14270.34765625,51529.39453125
2021-09-30,49844.18359375,14270.7568359375,6431.37255859375,28507.345703125,14116.55859375,52303.80859375
2021-10-01,49351.65625,14252.81640625,6395.48193359375,27556.533203125,13757.0537109375,51946.54296875
2021-10-04,49351.45703125,14116.26953125,6284.8193359375,29413.2109375,13707.123046875,52286.13671875
2021-10-05,50164.328125,14178.064453125,6203.0693359375,29762.775390625,14063.630859375,52344.046875
2021-10-06,49432.4453125,14117.2646484375,6243.9443359375,29267.39453125,14278.3359375,50719.64453125
2021-10-07,51991.84375,14026.56640625,6232.97802734375,28347.54296875,14066.626953125,53415.859375
2021-10-08,51094.58984375,13693.669921875,6078.44921875,28685.12109375,14280.33203125,54159.84375
2021-10-11,51366.34765625,13795.3330078125,6081.4404296875,29090.615234375,14331.263671875,56581.234375
2021-10-12,50212.125,13879.0556640625,6131.2880859375,27467.64453125,14330.263671875,56170.96484375
2021-10-13,50910.21484375,13785.365234375,6032.09619140625,27465.650390625,14066.626953125,55592.859375
2021-10-14,51088.19140625,13701.642578125,5983.232421875,26861.404296875,13873.8935546875,57545.08203125
2021-10-15,51391.546875,13604.9619140625,5914.42529296875,27498.60546875,13972.7578125,57869.9609375
2021-10-18,51011.99609375,13754.466796875,5893.48388671875,27850.166015625,13980.74609375,56031.59375
2021-10-19,52691.734375,13715.5966796875,5827.6689453125,26766.5234375,13653.197265625,55612.48046875
2021-10-20,53491.4140625,13871.0810546875,5833.65234375,26776.51171875,13841.9365234375,55688.05859375
2021-10-21,53286.640625,13565.0947265625,5731.93701171875,25517.083984375,13457.4658203125,54375.78125
2021-10-22,53291.640625,13578.052734375,5747.89208984375,26257.158203125,13613.2509765625,55158.04296875
2021-10-25,51866.4609375,13671.7421875,5707.00634765625,26207.22265625,13515.38671875,56283.83203125
2021-10-26,53038.8828125,13703.6357421875,5783.79248046875,26232.189453125,13605.2626953125,56555.71484375
2021-10-27,52370.1875,13734.5341796875,5836.6435546875,26087.37109375,13668.17578125,55651.7421875
2021-10-28,52416.77734375,13407.6162109375,5804.7333984375,25528.0703125,13528.3701171875,56225.9296875
2021-10-29,51794.6796875,13498.31640625,5784.7890625,25628.9453125,13679.162109375,56456.578125
2021-11-02,52105.4296875,13794.3359375,5925.39501953125,25887.623046875,13670.1728515625,55952.0859375
2021-11-03,53843.16015625,13694.6650390625,5926.39208984375,26136.310546875,13811.978515625,57312.46875
2021-11-04,52578.15234375,13763.4384765625,5906.447265625,26525.822265625,14738.703125,55411.27734375
2021-11-05,50909.21484375,13507.2861328125,5912.431640625,26117.333984375,16677.03125,54002.8046875
2021-11-08,50392.09765625,13455.455078125,5822.68359375,27338.806640625,16926.689453125,54818.44140625
2021-11-09,51019.59765625,13430.5400390625,5870.54931640625,27007.22265625,16882.748046875,54647.6640625
2021-11-10,50954.8125,13354.7900390625,5861.57421875,26248.169921875,16531.236328125,54980.38671875
2021-11-11,50126.140625,13455.455078125,5818.69384765625,26369.01953125,16389.427734375,58173.25
2021-11-12,52448.375,13191.33203125,5717.97607421875,25651.916015625,15977.99609375,58409.79296875
2021-11-15,52991.6875,13277.048828125,5801.7412109375,26087.37109375,15942.044921875,57044.515625
2021-11-16,55491.296875,13056.77734375,5759.8583984375,25932.564453125,15770.2822265625,57986.765625
2021-11-17,55035.96484375,13235.1875,5888.498046875,25995.484375,15704.37109375,58822.0234375
2021-11-18,54318.28125,13220.23828125,5946.3359375,25218.458984375,15678.408203125,58109.453125
2021-11-19,54311.48046875,12890.328125,5785.7861328125,24670.14453125,15566.5625,58890.73046875
2021-11-22,53050.8828125,13112.591796875,5872.54296875,24835.9375,15728.3388671875,59809.43359375
2021-11-23,51316.75,13216.248046875,5848.6103515625,26558.783203125,16239.6357421875,60536.734375
2021-11-24,50532.07421875,12996.974609375,5730.93994140625,26677.6328125,16150.7578125,60316.87109375
2021-11-25,50072.75,13220.23828125,5771.82470703125,26681.62890625,16177.7197265625,58975.1484375
2021-11-26,50255.1171875,12253.4365234375,5369.951171875,24737.060546875,15681.4033203125,56305.42578125
2021-11-29,49222.078125,12856.4404296875,5509.56005859375,25845.673828125,15919.0771484375,57278.11328125
2021-11-30,49157.09375,12921.2265625,5567.39794921875,26501.8515625,16136.7763671875,58377.41015625
2021-12-01,49381.1875,13126.5458984375,5731.93701171875,27513.587890625,16849.794921875,58840.67578125
2021-12-02,49533.56640625,13186.34765625,5711.99267578125,27972.015625,16577.171875,58133.9921875
2021-12-03,49134.015625,13216.248046875,5702.021484375,28288.6171875,16657.060546875,56436.953125
2021-12-06,49233.60546875,13455.455078125,5800.744140625,28488.369140625,16022.9326171875,58143.8046875
2021-12-07,50834.796875,13453.462890625,5861.57421875,29762.775390625,16127.7890625,61939.31640625
2021-12-08,50522.8359375,13455.455078125,5864.5654296875,29070.640625,16245.626953125,60902.828125
2021-12-09,49983.91015625,13466.4208984375,5859.57958984375,28327.5703125,15833.1953125,60755.60546875
2021-12-10,50384.2578125,13297.978515625,5733.931640625,28244.671875,15778.2705078125,60854.73828125
2021-12-13,50267.2734375,13163.423828125,5655.15234375,27642.427734375,16027.92578125,60589.7265625
2021-12-14,50085.890625,13151.462890625,5690.0546875,25982.501953125,16932.681640625,60908.72265625
2021-12-15,49393.5859375,13340.8359375,5833.65234375,24956.78515625,17314.154296875,60399.328125
2021-12-17,47288.25390625,13377.71484375,5946.3359375,25338.306640625,17203.306640625,60850.8125
2021-12-20,47493.83203125,13022.888671875,5809.71923828125,24297.609375,17020.560546875,59443.328125
2021-12-21,47194.87109375,13185.3525390625,5901.4609375,25172.515625,17025.552734375,61150.171875
2021-12-22,47673.203125,13387.6806640625,5913.4287109375,25402.228515625,17101.4453125,61148.2109375
2021-12-23,48194.34375,13571.076171875,5943.34423828125,25218.458984375,17145.388671875,61769.51171875
2021-12-24,48895.65234375,13614.9287109375,5905.451171875,25246.423828125,16872.763671875,61885.328125
2021-12-28,48511.49609375,13713.6025390625,5947.33349609375,26566.771484375,17034.541015625,62776.546875
2021-12-29,49103.2265625,13797.3251953125,5961.29443359375,26658.658203125,17201.30859375,63552.9140625
2021-12-30,48731.2734375,14010.62109375,6081.9560546875,26098.357421875,17495.90625,64130.0546875
2021-12-31,49433.578125,13954.8046875,6063.009765625,25867.646484375,17047.5234375,63967.1171875
2022-01-03,50223.875,14324.5791015625,6124.8359375,26540.8046875,17180.33984375,63304.59765625
2022-01-04,51443.31640625,14470.0986328125,6137.7998046875,26377.0078125,16956.6484375,65977.2421875
2022-01-05,49665.3515625,14479.068359375,6244.50048828125,26349.044921875,17466.943359375,66521.0234375
2022-01-06,47899.578125,14447.1748046875,6257.46435546875,26328.0703125,17151.376953125,66192.203125
2022-01-07,47774.59765625,14590.69921875,6275.4150390625,26118.333984375,16687.01953125,67366.09375
2022-01-10,47476.63671875,14651.498046875,6325.2744140625,27033.1875,16674.037109375,67717.4609375
2022-01-11,49033.234375,14452.158203125,6357.185546875,26666.646484375,16283.5751953125,66668.234375
2022-01-12,53593.0390625,14653.4912109375,6408.04150390625,28504.349609375,16303.546875,70052.484375
2022-01-13,52872.53125,14761.13671875,6459.8974609375,28747.04296875,16312.5341796875,69282.9921875
2022-01-14,52121.828125,14719.2734375,6431.9755859375,28703.09765625,16397.416015625,68497.78125
2022-01-17,52367.59765625,14566.77734375,6436.9619140625,28988.7421875,16319.525390625,69350.71875
2022-01-18,50566.43359375,14460.130859375,6423.998046875,30917.330078125,16327.513671875,69522.484375
2022-01-19,50425.25390625,14343.517578125,6458.900390625,31541.55078125,16355.474609375,72653.5
